#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2012-06-12 to 2019-05-12
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2187: Deep Springs, CA
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Deep Springs (2187) 
# California  SCAN Site - 5399 ft
# Reporting Frequency: Daily; Date Range: 2012-06-12 to 2019-05-12
#
# As of: May 12, 2019 10:55:29 PM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2012-06-12,2187,88,54,0.00,11,16.7,4.8,371.22,766.20,0.09,0.92,,5.3,10.7,8.4,4.4,,84,75,71,67
2012-06-13,2187,88,60,0.00,13,17.3,4.9,370.36,764.30,0.11,0.94,,5.3,10.8,8.4,4.4,,86,77,71,67
2012-06-14,2187,88,59,0.00,15,18.8,4.7,341.97,704.90,0.13,0.93,,5.2,10.7,8.5,4.5,,87,78,73,67
2012-06-15,2187,87,57,0.00,15,14.2,3.7,352.20,727.40,0.12,0.91,,5.3,10.6,8.5,4.6,,88,78,73,67
2012-06-16,2187,92,70,0.00,13,20.8,6.8,366.37,755.50,0.13,1.05,,5.2,10.5,8.5,4.5,,90,80,74,68
2012-06-17,2187,92,61,0.00,11,17.3,5.4,373.80,769.40,0.10,1.05,,5.1,10.5,8.6,4.6,,87,79,75,68
2012-06-18,2187,93,62,0.00,10,21.8,4.9,372.95,761.50,0.10,1.06,,,,,,,,,,
2012-06-19,2187,90,62,0.00,11,22.6,7.3,373.30,762.30,0.10,0.96,,5.4,10.2,8.6,4.6,,,,,
2012-06-20,2187,89,64,0.00,11,18.4,6.3,372.94,761.60,0.09,0.96,,,,,,,,,,
2012-06-21,2187,92,61,0.00,11,22.0,6.3,367.83,751.10,0.11,1.05,,,,,,,,,,
2012-06-22,2187,85,56,0.00,13,20.8,5.9,369.40,762.90,0.11,0.85,,5.0,9.9,8.6,4.6,,89,81,76,70
2012-06-23,2187,84,63,0.00,13,27.1,8.7,368.19,758.30,0.10,0.81,,5.0,9.9,8.5,4.6,,88,80,76,70
2012-06-24,2187,85,52,0.00,14,23.0,6.8,369.93,763.20,0.10,0.80,,4.9,9.7,8.4,4.6,,87,79,76,70
2012-06-25,2187,83,57,0.00,11,22.3,6.6,373.87,768.20,0.08,0.82,,4.9,9.6,8.3,4.5,,86,79,76,71
2012-06-26,2187,82,51,0.00,16,17.5,5.2,373.44,767.50,0.11,0.77,,4.8,9.6,8.4,4.4,,84,77,76,71
2012-06-27,2187,85,55,0.00,11,17.7,4.4,376.08,774.00,0.08,0.83,,4.7,9.4,8.4,4.7,,82,76,76,71
2012-06-28,2187,88,54,0.00,9,19.4,5.1,378.59,778.70,0.07,0.88,,4.7,9.2,8.5,4.5,,84,76,76,71
2012-06-29,2187,89,56,0.00,10,15.3,4.3,373.51,763.70,0.09,0.91,,4.9,9.3,8.5,4.3,,94,82,75,71
2012-06-30,2187,89,57,0.00,11,14.6,4.7,374.80,766.70,0.09,0.94,,4.7,9.4,8.4,4.5,,86,80,76,71
2012-07-01,2187,89,61,0.00,16,15.6,4.9,365.91,747.10,0.14,0.95,,5.0,9.3,8.3,4.4,,96,85,76,71
2012-07-02,2187,89,59,0.00,17,19.8,4.9,363.76,747.80,0.15,0.97,,4.8,9.3,8.4,4.6,,90,82,76,71
2012-07-03,2187,89,58,0.00,14,21.0,4.9,366.76,749.10,0.12,0.96,,4.8,9.1,8.4,4.6,,90,82,77,71
2012-07-04,2187,80,60,0.00,24,17.9,5.7,232.59,479.00,0.19,0.80,,4.6,8.9,8.5,4.6,,87,80,77,71
2012-07-05,2187,84,55,0.00,38,16.6,4.9,349.77,720.20,0.28,0.83,,4.6,8.8,8.2,4.6,,87,79,76,72
2012-07-06,2187,87,58,0.00,20,18.4,4.8,359.92,738.20,0.17,0.95,,4.6,8.8,8.3,4.5,,85,80,76,72
2012-07-07,2187,90,60,0.00,15,18.9,4.5,364.31,748.40,0.14,0.99,,4.5,8.8,8.2,4.5,,86,79,77,72
2012-07-08,2187,93,63,0.00,13,21.9,5.1,362.97,746.40,0.12,1.10,,4.8,8.8,8.3,4.5,,91,82,77,72
2012-07-09,2187,96,59,0.00,11,20.3,4.9,347.89,716.30,0.13,1.14,,4.6,8.9,8.4,4.5,,90,83,78,72
2012-07-10,2187,98,65,0.00,15,17.1,4.1,339.43,695.50,0.17,1.25,,4.7,8.7,8.5,4.7,,89,83,78,72
2012-07-11,2187,100,69,0.00,16,18.9,4.3,312.51,638.50,0.18,1.26,,5.1,9.1,8.4,5.2,,102,87,79,73
2012-07-12,2187,92,72,0.00,19,21.3,4.1,164.43,338.70,0.21,1.13,,4.7,8.6,8.4,4.6,,91,84,80,73
2012-07-13,2187,85,61,0.22,49,21.8,5.1,239.89,489.90,0.39,0.82,,,,,,,,,,
2012-07-14,2187,83,57,0.00,56,16.8,5.2,323.29,663.20,0.40,0.80,,4.8,8.2,8.5,4.4,,92,80,78,73
2012-07-15,2187,86,62,0.00,26,18.8,5.3,357.11,731.70,0.20,0.90,,4.5,8.1,8.4,4.8,,82,76,78,73
