#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2012-06-12 to 2019-05-12
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2190: Death Valley Jct, CA
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Death Valley Jct (2190) 
# California  SCAN Site - 2062 ft
# Reporting Frequency: Daily; Date Range: 2012-06-12 to 2019-05-12
#
# As of: May 12, 2019 10:55:01 PM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2012-06-12,2190,102,60,0.00,7,27.6,7.0,371.57,767.30,0.09,1.32,3.0,0.0,4.2,10.3,,93,92,89,89,85
2012-06-13,2190,101,76,0.00,9,25.2,9.0,374.24,772.90,0.12,1.45,3.0,0.0,4.2,10.4,,96,94,91,90,85
2012-06-14,2190,101,76,0.00,13,24.6,11.3,361.70,747.00,0.17,1.43,3.0,0.0,4.0,10.5,,97,95,91,90,85
2012-06-15,2190,99,73,0.00,14,22.7,8.2,358.85,740.90,0.19,1.41,3.1,0.0,4.1,10.6,,98,96,92,91,85
2012-06-16,2190,105,65,0.00,11,23.7,6.0,359.83,743.10,0.14,1.49,3.0,0.0,3.7,10.8,,99,97,92,91,86
2012-06-17,2190,105,71,0.00,8,25.1,8.3,370.19,764.40,0.12,1.59,3.0,0.0,3.6,10.8,,100,98,93,92,86
2012-06-18,2190,107,81,0.00,7,26.9,14.2,371.69,767.50,0.12,1.67,2.9,0.0,3.3,10.7,,101,98,94,93,87
2012-06-19,2190,103,69,0.00,11,18.0,5.4,365.15,754.00,0.14,1.46,2.9,0.0,3.4,10.8,,100,98,94,93,87
2012-06-20,2190,106,67,0.00,7,19.6,6.1,370.75,765.60,0.10,1.58,2.8,0.0,3.4,11.0,,100,98,95,93,87
2012-06-21,2190,105,66,0.00,10,33.7,11.2,364.93,753.50,0.13,1.49,2.9,0.0,3.3,10.9,,97,96,94,93,88
2012-06-22,2190,98,75,0.00,12,32.1,17.0,371.32,766.70,0.14,1.32,2.9,0.0,3.4,11.0,,95,96,94,93,88
2012-06-23,2190,97,72,0.00,16,34.0,18.5,361.41,746.40,0.18,1.24,2.9,0.0,3.1,11.0,,92,93,92,92,88
2012-06-24,2190,99,74,0.00,16,28.0,14.5,368.49,761.00,0.18,1.28,3.0,0.0,3.0,10.9,,92,93,92,91,88
2012-06-25,2190,98,73,0.00,9,28.4,13.9,375.45,775.20,0.10,1.27,2.9,0.0,3.1,10.9,,93,93,91,91,88
2012-06-26,2190,97,71,0.00,11,28.1,12.8,369.02,761.90,0.13,1.25,2.9,0.0,3.0,10.8,,93,93,91,91,88
2012-06-27,2190,102,69,0.00,10,25.5,10.7,374.78,774.00,0.12,1.38,2.9,0.0,3.0,10.8,,95,94,91,91,87
2012-06-28,2190,104,77,0.00,7,27.6,12.7,370.78,765.70,0.10,1.52,2.9,0.0,3.0,10.8,,96,95,92,91,88
2012-06-29,2190,102,80,0.00,8,29.1,13.9,374.03,772.40,0.11,1.50,2.9,0.0,3.0,10.9,,97,96,93,92,88
2012-06-30,2190,101,76,0.00,12,25.8,12.4,368.34,760.50,0.16,1.41,2.9,0.0,2.9,10.9,,96,95,93,92,88
2012-07-01,2190,100,76,0.00,13,24.4,12.3,367.30,758.40,0.17,1.38,2.9,0.0,2.9,11.0,,96,95,93,92,88
2012-07-02,2190,102,76,0.00,17,25.8,10.3,364.94,753.60,0.21,1.45,3.0,0.0,2.8,10.9,,97,96,93,92,88
2012-07-03,2190,101,79,0.00,16,26.2,12.7,359.31,742.00,0.22,1.50,3.0,0.0,2.8,11.0,,98,97,94,93,88
2012-07-04,2190,89,71,0.03,40,24.7,9.7,121.63,251.20,0.40,1.06,3.0,0.0,2.9,11.0,,86,91,92,93,88
2012-07-05,2190,97,63,0.00,43,21.6,7.2,346.27,715.10,0.40,1.21,3.8,0.0,2.7,10.8,,92,91,89,90,88
2012-07-06,2190,102,78,0.00,18,24.5,7.3,356.75,736.80,0.24,1.50,3.4,0.0,2.8,10.8,,99,97,93,91,88
2012-07-07,2190,105,67,0.00,14,21.1,5.6,354.57,732.10,0.18,1.50,3.3,0.0,2.8,11.0,,100,98,94,93,88
2012-07-08,2190,108,75,0.00,10,19.7,7.2,354.16,731.40,0.15,1.66,3.1,0.0,2.8,11.0,,101,99,95,93,88
2012-07-09,2190,110,68,0.00,10,20.8,5.1,353.62,730.30,0.15,1.71,3.1,0.0,2.9,11.0,,103,100,96,94,89
2012-07-10,2190,114,75,0.00,12,20.0,5.2,346.84,716.30,0.19,1.84,3.1,0.0,2.9,11.1,,106,103,98,95,89
2012-07-11,2190,114,81,0.00,11,28.9,7.9,324.68,710.80,0.21,2.02,3.1,0.0,2.9,11.2,,107,104,99,97,90
2012-07-12,2190,103,83,0.00,25,35.3,13.0,194.32,401.20,0.40,1.68,3.0,0.0,2.8,11.4,,102,102,100,98,90
2012-07-13,2190,90,76,0.00,42,24.9,9.2,150.46,310.70,0.49,1.17,3.2,0.0,2.4,11.2,,92,94,95,96,91
2012-07-14,2190,99,69,0.00,45,22.7,7.6,316.85,654.30,0.49,1.26,3.5,0.0,2.5,11.1,,97,96,94,94,91
