#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2012-06-12 to 2019-05-12
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2218: French Gulch, CA
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# French Gulch (2218) 
# California  SCAN Site - 3704 ft
# Reporting Frequency: Daily; Date Range: 2012-06-12 to 2019-05-12
#
# As of: May 12, 2019 10:57:57 PM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2014-10-22,2218,,,,79,5.9,1.0,54.61,,0.28,0.36,4.8,7.0,9.9,9.5,15.1,55,56,57,61,62
2014-10-23,2218,49,44,,99,7.5,1.4,16.09,,0.32,0.32,10.9,7.3,16.4,9.6,15.2,53,54,56,60,62
2014-10-24,2218,63,45,0.07,88,14.4,2.7,113.43,231.60,0.33,0.38,13.3,11.0,26.4,9.7,15.2,54,54,55,59,62
2014-10-25,2218,51,40,1.02,95,21.1,4.6,32.79,66.96,0.30,0.32,14.9,19.4,28.7,9.8,15.2,52,54,55,59,62
2014-10-26,2218,57,36,0.01,79,7.3,1.7,142.47,290.90,0.22,0.29,13.0,18.9,27.3,13.5,15.2,49,51,53,58,62
2014-10-27,2218,56,40,0.00,59,5.7,1.4,108.21,221.00,0.19,0.34,11.9,18.0,26.5,15.6,15.3,49,51,52,57,62
2014-10-28,2218,68,45,0.00,56,10.8,1.5,95.36,194.70,0.23,0.43,11.2,17.5,26.0,16.3,15.3,51,51,52,56,61
2014-10-29,2218,67,48,0.00,76,7.8,1.0,88.65,181.00,0.34,0.47,10.9,17.2,25.6,16.4,15.2,54,54,54,56,61
2014-10-30,2218,65,51,0.00,72,6.9,1.2,84.65,172.90,0.33,0.46,10.6,16.8,25.2,16.6,15.3,55,55,55,57,60
2014-10-31,2218,53,41,0.90,97,9.9,1.8,35.50,72.49,0.29,0.29,14.1,19.0,27.9,22.6,15.3,52,54,54,57,60
2014-11-01,2218,52,37,0.00,86,5.9,1.1,78.74,160.80,0.23,0.28,13.3,18.5,27.0,26.2,15.3,49,51,52,56,60
2014-11-02,2218,55,34,0.00,67,6.3,1.0,121.45,248.00,0.19,0.29,12.2,17.8,26.4,25.7,15.3,48,50,51,56,60
2014-11-03,2218,61,42,0.00,53,4.9,1.2,116.16,237.20,0.19,0.37,11.8,17.5,26.0,25.4,15.4,49,50,51,55,59
2014-11-04,2218,63,45,0.00,70,5.5,1.0,105.44,215.30,0.27,0.39,11.3,17.2,25.8,25.0,15.4,51,51,52,55,59
2014-11-05,2218,71,51,0.00,58,5.7,1.2,114.17,233.20,0.30,0.53,11.0,17.1,25.7,24.7,15.6,53,53,53,55,59
2014-11-06,2218,66,50,0.00,65,7.1,1.5,107.12,218.70,0.29,0.45,10.6,16.9,25.5,24.6,15.7,54,54,54,56,58
2014-11-07,2218,65,51,0.00,62,6.4,1.6,108.22,221.00,0.29,0.49,10.1,16.5,25.3,24.5,15.7,54,54,54,56,58
2014-11-08,2218,72,60,0.00,38,5.9,1.2,105.64,215.70,0.23,0.62,9.9,16.3,25.2,24.3,16.0,55,55,54,56,58
2014-11-09,2218,69,50,0.00,53,6.1,0.9,86.13,175.90,0.28,0.53,9.6,16.0,24.9,24.1,16.2,55,55,55,56,58
2014-11-10,2218,59,44,0.00,50,6.1,1.2,111.22,227.10,0.18,0.39,9.2,15.7,24.7,23.9,16.3,52,54,54,56,58
2014-11-11,2218,57,44,0.00,61,5.7,1.1,87.32,178.30,0.22,0.36,8.8,15.3,24.4,23.8,16.3,50,52,53,56,58
2014-11-12,2218,50,43,0.08,92,6.4,1.5,42.99,87.80,0.28,0.30,8.6,15.0,24.2,23.6,16.5,50,51,52,56,58
2014-11-13,2218,48,42,0.31,100,7.9,1.6,37.29,76.15,0.28,0.29,12.6,15.4,24.2,23.4,16.5,50,51,52,55,58
2014-11-14,2218,55,41,0.00,86,11.2,1.5,76.48,156.20,0.26,0.31,13.2,16.9,24.4,23.4,16.6,50,50,51,55,58
2014-11-15,2218,58,38,0.00,79,6.9,1.7,95.95,195.90,0.23,0.30,12.6,17.0,24.7,23.4,16.7,48,50,51,54,57
2014-11-16,2218,51,37,0.00,23,7.1,1.5,84.98,173.50,0.06,0.28,11.9,16.6,24.9,23.3,16.8,45,47,49,54,57
2014-11-17,2218,57,40,0.00,23,7.2,0.9,105.77,216.00,0.08,0.33,11.4,16.3,24.8,23.5,17.0,43,45,47,53,57
2014-11-18,2218,54,45,0.00,28,4.8,1.0,57.47,117.40,0.10,0.35,11.0,16.2,24.7,23.3,17.0,44,45,47,52,57
2014-11-19,2218,49,37,0.55,75,12.7,2.2,10.78,22.01,0.19,0.27,12.8,19.2,26.0,23.2,17.0,44,46,47,51,56
2014-11-20,2218,42,38,0.31,100,11.2,1.3,11.83,24.15,0.25,0.25,15.1,22.3,27.6,25.0,17.1,45,46,47,51,56
2014-11-21,2218,42,36,0.78,100,9.5,1.6,27.35,55.85,0.24,0.24,15.3,22.4,27.3,26.0,17.2,44,46,47,50,55
2014-11-22,2218,52,37,0.54,87,14.3,2.8,66.89,136.60,0.24,0.28,16.4,23.4,28.7,28.1,30.2,45,46,46,50,55
